"","Time","rep","variable","value","glucose","inoc","inoc_name","glucose_conc"
"1",0.0166666666666667,1,"A1",0.014,"5","7","A",1
"2",0.183333333333333,1,"A1",0.013,"5","7","A",1
"3",0.35,1,"A1",0.014,"5","7","A",1
"4",0.516666666666667,1,"A1",0.017,"5","7","A",1
"5",0.683333333333333,1,"A1",0.021,"5","7","A",1
"6",0.85,1,"A1",0.026,"5","7","A",1
"7",1.01666666666667,1,"A1",0.032,"5","7","A",1
"8",1.18333333333333,1,"A1",0.041,"5","7","A",1
"9",1.35,1,"A1",0.054,"5","7","A",1
"10",1.51666666666667,1,"A1",0.066,"5","7","A",1
"11",1.68333333333333,1,"A1",0.08,"5","7","A",1
"12",1.85,1,"A1",0.09,"5","7","A",1
"13",2.01666666666667,1,"A1",0.108,"5","7","A",1
"14",2.18333333333333,1,"A1",0.124,"5","7","A",1
"15",2.35,1,"A1",0.14,"5","7","A",1
"16",2.51666666666667,1,"A1",0.159,"5","7","A",1
"17",2.68333333333333,1,"A1",0.174,"5","7","A",1
"18",2.85,1,"A1",0.196,"5","7","A",1
"19",3.01666666666667,1,"A1",0.221,"5","7","A",1
"20",3.18333333333333,1,"A1",0.255,"5","7","A",1
"21",3.35,1,"A1",0.281,"5","7","A",1
"22",3.51666666666667,1,"A1",0.32,"5","7","A",1
"23",3.68333333333333,1,"A1",0.361,"5","7","A",1
"24",3.85,1,"A1",0.405,"5","7","A",1
"25",4.01666666666667,1,"A1",0.442,"5","7","A",1
"26",4.18333333333333,1,"A1",0.49,"5","7","A",1
"27",4.35,1,"A1",0.539,"5","7","A",1
"28",4.51666666666667,1,"A1",0.584,"5","7","A",1
"29",4.68333333333333,1,"A1",0.621,"5","7","A",1
"30",4.85,1,"A1",0.651,"5","7","A",1
"31",5.01666666666667,1,"A1",0.676,"5","7","A",1
"32",5.18333333333333,1,"A1",0.694,"5","7","A",1
"33",5.35,1,"A1",0.717,"5","7","A",1
"34",5.51666666666667,1,"A1",0.737,"5","7","A",1
"35",5.68333333333333,1,"A1",0.753,"5","7","A",1
"36",5.85,1,"A1",0.769,"5","7","A",1
"37",6.01666666666667,1,"A1",0.777,"5","7","A",1
"38",6.18333333333333,1,"A1",0.782,"5","7","A",1
"39",6.35,1,"A1",0.793,"5","7","A",1
"40",6.51666666666667,1,"A1",0.788,"5","7","A",1
"41",6.68333333333333,1,"A1",0.787,"5","7","A",1
"42",6.85,1,"A1",0.801,"5","7","A",1
"43",7.01666666666667,1,"A1",0.804,"5","7","A",1
"44",7.18333333333333,1,"A1",0.807,"5","7","A",1
"45",7.35,1,"A1",0.806,"5","7","A",1
"46",7.51666666666667,1,"A1",0.811,"5","7","A",1
"47",7.68333333333333,1,"A1",0.805,"5","7","A",1
"48",7.85,1,"A1",0.813,"5","7","A",1
"49",8.01666666666667,1,"A1",0.815,"5","7","A",1
"50",8.18333333333333,1,"A1",0.812,"5","7","A",1
"51",8.35,1,"A1",0.802,"5","7","A",1
"52",8.51666666666667,1,"A1",0.809,"5","7","A",1
"53",8.68333333333333,1,"A1",0.816,"5","7","A",1
"54",8.85,1,"A1",0.81,"5","7","A",1
"55",9.01666666666667,1,"A1",0.815,"5","7","A",1
"56",9.18333333333333,1,"A1",0.808,"5","7","A",1
"57",9.35,1,"A1",0.821,"5","7","A",1
"58",9.51666666666667,1,"A1",0.819,"5","7","A",1
"59",9.68333333333333,1,"A1",0.819,"5","7","A",1
"60",9.85,1,"A1",0.824,"5","7","A",1
"61",10.0166666666667,1,"A1",0.83,"5","7","A",1
"62",10.1833333333333,1,"A1",0.833,"5","7","A",1
"63",10.35,1,"A1",0.832,"5","7","A",1
"64",10.5166666666667,1,"A1",0.835,"5","7","A",1
"65",10.6833333333333,1,"A1",0.836,"5","7","A",1
"66",10.85,1,"A1",0.841,"5","7","A",1
"67",11.0166666666667,1,"A1",0.839,"5","7","A",1
"68",11.1833333333333,1,"A1",0.841,"5","7","A",1
"69",11.35,1,"A1",0.845,"5","7","A",1
"70",11.5166666666667,1,"A1",0.846,"5","7","A",1
"71",11.6833333333333,1,"A1",0.847,"5","7","A",1
"72",11.85,1,"A1",0.844,"5","7","A",1
"73",12.0166666666667,1,"A1",0.847,"5","7","A",1
"74",12.1833333333333,1,"A1",0.845,"5","7","A",1
"75",12.35,1,"A1",0.849,"5","7","A",1
"76",12.5166666666667,1,"A1",0.85,"5","7","A",1
"77",12.6833333333333,1,"A1",0.849,"5","7","A",1
"78",12.85,1,"A1",0.848,"5","7","A",1
"79",13.0166666666667,1,"A1",0.85,"5","7","A",1
"80",13.1833333333333,1,"A1",0.85,"5","7","A",1
"81",13.35,1,"A1",0.85,"5","7","A",1
"82",13.5166666666667,1,"A1",0.85,"5","7","A",1
"83",13.6833333333333,1,"A1",0.85,"5","7","A",1
"84",13.85,1,"A1",0.849,"5","7","A",1
"85",14.0166666666667,1,"A1",0.85,"5","7","A",1
"86",14.1833333333333,1,"A1",0.85,"5","7","A",1
"87",14.35,1,"A1",0.849,"5","7","A",1
"88",14.5166666666667,1,"A1",0.848,"5","7","A",1
"89",14.6833333333333,1,"A1",0.85,"5","7","A",1
"90",14.85,1,"A1",0.849,"5","7","A",1
"91",15.0166666666667,1,"A1",0.849,"5","7","A",1
"92",15.1833333333333,1,"A1",0.849,"5","7","A",1
"93",15.35,1,"A1",0.848,"5","7","A",1
"94",15.5166666666667,1,"A1",0.848,"5","7","A",1
"95",15.6833333333333,1,"A1",0.848,"5","7","A",1
"96",15.85,1,"A1",0.848,"5","7","A",1
"97",16.0166666666667,1,"A1",0.847,"5","7","A",1
"98",16.1833333333333,1,"A1",0.847,"5","7","A",1
"99",16.35,1,"A1",0.847,"5","7","A",1
"100",16.5166666666667,1,"A1",0.846,"5","7","A",1
"101",16.6833333333333,1,"A1",0.847,"5","7","A",1
"102",16.85,1,"A1",0.846,"5","7","A",1
"103",17.0166666666667,1,"A1",0.846,"5","7","A",1
"104",17.1833333333333,1,"A1",0.845,"5","7","A",1
"105",17.35,1,"A1",0.845,"5","7","A",1
"106",17.5166666666667,1,"A1",0.844,"5","7","A",1
"107",17.6833333333333,1,"A1",0.844,"5","7","A",1
"108",17.85,1,"A1",0.843,"5","7","A",1
"109",18.0166666666667,1,"A1",0.842,"5","7","A",1
"110",18.1833333333333,1,"A1",0.842,"5","7","A",1
"111",18.35,1,"A1",0.841,"5","7","A",1
"112",18.5166666666667,1,"A1",0.84,"5","7","A",1
"113",18.6833333333333,1,"A1",0.84,"5","7","A",1
"114",18.85,1,"A1",0.839,"5","7","A",1
"115",19.0166666666667,1,"A1",0.838,"5","7","A",1
"116",19.1833333333333,1,"A1",0.837,"5","7","A",1
"117",19.35,1,"A1",0.836,"5","7","A",1
"118",19.5166666666667,1,"A1",0.835,"5","7","A",1
"119",19.6833333333333,1,"A1",0.833,"5","7","A",1
"120",19.85,1,"A1",0.832,"5","7","A",1
"121",20.0166666666667,1,"A1",0.831,"5","7","A",1
"122",20.1833333333333,1,"A1",0.83,"5","7","A",1
"123",20.35,1,"A1",0.829,"5","7","A",1
"124",20.5166666666667,1,"A1",0.827,"5","7","A",1
"125",20.6833333333333,1,"A1",0.827,"5","7","A",1
"126",20.85,1,"A1",0.826,"5","7","A",1
"127",21.0166666666667,1,"A1",0.825,"5","7","A",1
"128",21.1833333333333,1,"A1",0.824,"5","7","A",1
"129",21.35,1,"A1",0.823,"5","7","A",1
"130",21.5166666666667,1,"A1",0.823,"5","7","A",1
"131",21.6833333333333,1,"A1",0.822,"5","7","A",1
"132",21.85,1,"A1",0.823,"5","7","A",1
"133",22.0166666666667,1,"A1",0.823,"5","7","A",1
"134",22.1833333333333,1,"A1",0.822,"5","7","A",1
"135",22.35,1,"A1",0.823,"5","7","A",1
"136",22.5166666666667,1,"A1",0.823,"5","7","A",1
"137",22.6833333333333,1,"A1",0.823,"5","7","A",1
"138",22.85,1,"A1",0.823,"5","7","A",1
"139",23.0166666666667,1,"A1",0.823,"5","7","A",1
"140",23.1833333333333,1,"A1",0.824,"5","7","A",1
"141",23.35,1,"A1",0.824,"5","7","A",1
"142",23.5166666666667,1,"A1",0.824,"5","7","A",1
"143",23.6833333333333,1,"A1",0.824,"5","7","A",1
"144",23.85,1,"A1",0.825,"5","7","A",1
"145",24.0166666666667,1,"A1",0.825,"5","7","A",1
"146",24.1833333333333,1,"A1",0.825,"5","7","A",1
"147",24.35,1,"A1",0.825,"5","7","A",1
"148",24.5166666666667,1,"A1",0.826,"5","7","A",1
"149",0.0166666666666667,2,"A1",0.013,"5","7","A",1
"150",0.183333333333333,2,"A1",0.013,"5","7","A",1
"151",0.35,2,"A1",0.015,"5","7","A",1
"152",0.516666666666667,2,"A1",0.017,"5","7","A",1
"153",0.683333333333333,2,"A1",0.021,"5","7","A",1
"154",0.85,2,"A1",0.026,"5","7","A",1
"155",1.01666666666667,2,"A1",0.032,"5","7","A",1
"156",1.18333333333333,2,"A1",0.041,"5","7","A",1
"157",1.35,2,"A1",0.052,"5","7","A",1
"158",1.51666666666667,2,"A1",0.064,"5","7","A",1
"159",1.68333333333333,2,"A1",0.077,"5","7","A",1
"160",1.85,2,"A1",0.088,"5","7","A",1
"161",2.01666666666667,2,"A1",0.102,"5","7","A",1
"162",2.18333333333333,2,"A1",0.116,"5","7","A",1
"163",2.35,2,"A1",0.134,"5","7","A",1
"164",2.51666666666667,2,"A1",0.152,"5","7","A",1
"165",2.68333333333333,2,"A1",0.172,"5","7","A",1
"166",2.85,2,"A1",0.19,"5","7","A",1
"167",3.01666666666667,2,"A1",0.215,"5","7","A",1
"168",3.18333333333333,2,"A1",0.244,"5","7","A",1
"169",3.35,2,"A1",0.276,"5","7","A",1
"170",3.51666666666667,2,"A1",0.308,"5","7","A",1
"171",3.68333333333333,2,"A1",0.352,"5","7","A",1
"172",3.85,2,"A1",0.39,"5","7","A",1
"173",4.01666666666667,2,"A1",0.424,"5","7","A",1
"174",4.18333333333333,2,"A1",0.464,"5","7","A",1
"175",4.35,2,"A1",0.505,"5","7","A",1
"176",4.51666666666667,2,"A1",0.536,"5","7","A",1
"177",4.68333333333333,2,"A1",0.563,"5","7","A",1
"178",4.85,2,"A1",0.585,"5","7","A",1
"179",5.01666666666667,2,"A1",0.617,"5","7","A",1
"180",5.18333333333333,2,"A1",0.642,"5","7","A",1
"181",5.35,2,"A1",0.652,"5","7","A",1
"182",5.51666666666667,2,"A1",0.664,"5","7","A",1
"183",5.68333333333333,2,"A1",0.689,"5","7","A",1
"184",5.85,2,"A1",0.698,"5","7","A",1
"185",6.01666666666667,2,"A1",0.688,"5","7","A",1
"186",6.18333333333333,2,"A1",0.709,"5","7","A",1
"187",6.35,2,"A1",0.709,"5","7","A",1
"188",6.51666666666667,2,"A1",0.705,"5","7","A",1
"189",6.68333333333333,2,"A1",0.708,"5","7","A",1
"190",6.85,2,"A1",0.714,"5","7","A",1
"191",7.01666666666667,2,"A1",0.716,"5","7","A",1
"192",7.18333333333333,2,"A1",0.709,"5","7","A",1
"193",7.35,2,"A1",0.724,"5","7","A",1
"194",7.51666666666667,2,"A1",0.726,"5","7","A",1
"195",7.68333333333333,2,"A1",0.745,"5","7","A",1
"196",7.85,2,"A1",0.733,"5","7","A",1
"197",8.01666666666667,2,"A1",0.744,"5","7","A",1
"198",8.18333333333333,2,"A1",0.762,"5","7","A",1
"199",8.35,2,"A1",0.749,"5","7","A",1
"200",8.51666666666667,2,"A1",0.756,"5","7","A",1
"201",8.68333333333333,2,"A1",0.764,"5","7","A",1
"202",8.85,2,"A1",0.759,"5","7","A",1
"203",9.01666666666667,2,"A1",0.765,"5","7","A",1
"204",9.18333333333333,2,"A1",0.776,"5","7","A",1
"205",9.35,2,"A1",0.776,"5","7","A",1
"206",9.51666666666667,2,"A1",0.778,"5","7","A",1
"207",9.68333333333333,2,"A1",0.785,"5","7","A",1
"208",9.85,2,"A1",0.791,"5","7","A",1
"209",10.0166666666667,2,"A1",0.796,"5","7","A",1
"210",10.1833333333333,2,"A1",0.792,"5","7","A",1
"211",10.35,2,"A1",0.796,"5","7","A",1
"212",10.5166666666667,2,"A1",0.8,"5","7","A",1
"213",10.6833333333333,2,"A1",0.801,"5","7","A",1
"214",10.85,2,"A1",0.803,"5","7","A",1
"215",11.0166666666667,2,"A1",0.808,"5","7","A",1
"216",11.1833333333333,2,"A1",0.806,"5","7","A",1
"217",11.35,2,"A1",0.811,"5","7","A",1
"218",11.5166666666667,2,"A1",0.811,"5","7","A",1
"219",11.6833333333333,2,"A1",0.815,"5","7","A",1
"220",11.85,2,"A1",0.817,"5","7","A",1
"221",12.0166666666667,2,"A1",0.818,"5","7","A",1
"222",12.1833333333333,2,"A1",0.817,"5","7","A",1
"223",12.35,2,"A1",0.819,"5","7","A",1
"224",12.5166666666667,2,"A1",0.82,"5","7","A",1
"225",12.6833333333333,2,"A1",0.82,"5","7","A",1
"226",12.85,2,"A1",0.819,"5","7","A",1
"227",13.0166666666667,2,"A1",0.818,"5","7","A",1
"228",13.1833333333333,2,"A1",0.821,"5","7","A",1
"229",13.35,2,"A1",0.821,"5","7","A",1
"230",13.5166666666667,2,"A1",0.822,"5","7","A",1
"231",13.6833333333333,2,"A1",0.824,"5","7","A",1
"232",13.85,2,"A1",0.822,"5","7","A",1
"233",14.0166666666667,2,"A1",0.824,"5","7","A",1
"234",14.1833333333333,2,"A1",0.823,"5","7","A",1
"235",14.35,2,"A1",0.826,"5","7","A",1
"236",14.5166666666667,2,"A1",0.824,"5","7","A",1
"237",14.6833333333333,2,"A1",0.825,"5","7","A",1
"238",14.85,2,"A1",0.825,"5","7","A",1
"239",15.0166666666667,2,"A1",0.826,"5","7","A",1
"240",15.1833333333333,2,"A1",0.826,"5","7","A",1
"241",15.35,2,"A1",0.826,"5","7","A",1
"242",15.5166666666667,2,"A1",0.826,"5","7","A",1
"243",15.6833333333333,2,"A1",0.826,"5","7","A",1
"244",15.85,2,"A1",0.826,"5","7","A",1
"245",16.0166666666667,2,"A1",0.826,"5","7","A",1
"246",16.1833333333333,2,"A1",0.826,"5","7","A",1
"247",16.35,2,"A1",0.826,"5","7","A",1
"248",16.5166666666667,2,"A1",0.827,"5","7","A",1
"249",16.6833333333333,2,"A1",0.826,"5","7","A",1
"250",16.85,2,"A1",0.826,"5","7","A",1
"251",17.0166666666667,2,"A1",0.827,"5","7","A",1
"252",17.1833333333333,2,"A1",0.826,"5","7","A",1
"253",17.35,2,"A1",0.826,"5","7","A",1
"254",17.5166666666667,2,"A1",0.825,"5","7","A",1
"255",17.6833333333333,2,"A1",0.825,"5","7","A",1
"256",17.85,2,"A1",0.825,"5","7","A",1
"257",18.0166666666667,2,"A1",0.824,"5","7","A",1
"258",18.1833333333333,2,"A1",0.823,"5","7","A",1
"259",18.35,2,"A1",0.823,"5","7","A",1
"260",18.5166666666667,2,"A1",0.822,"5","7","A",1
"261",18.6833333333333,2,"A1",0.821,"5","7","A",1
"262",18.85,2,"A1",0.82,"5","7","A",1
"263",19.0166666666667,2,"A1",0.82,"5","7","A",1
"264",19.1833333333333,2,"A1",0.819,"5","7","A",1
"265",19.35,2,"A1",0.818,"5","7","A",1
"266",19.5166666666667,2,"A1",0.817,"5","7","A",1
"267",19.6833333333333,2,"A1",0.816,"5","7","A",1
"268",19.85,2,"A1",0.815,"5","7","A",1
"269",20.0166666666667,2,"A1",0.815,"5","7","A",1
"270",20.1833333333333,2,"A1",0.813,"5","7","A",1
"271",20.35,2,"A1",0.813,"5","7","A",1
"272",20.5166666666667,2,"A1",0.812,"5","7","A",1
"273",20.6833333333333,2,"A1",0.811,"5","7","A",1
"274",20.85,2,"A1",0.811,"5","7","A",1
"275",21.0166666666667,2,"A1",0.809,"5","7","A",1
"276",21.1833333333333,2,"A1",0.809,"5","7","A",1
"277",21.35,2,"A1",0.808,"5","7","A",1
"278",21.5166666666667,2,"A1",0.808,"5","7","A",1
"279",21.6833333333333,2,"A1",0.807,"5","7","A",1
"280",21.85,2,"A1",0.807,"5","7","A",1
"281",22.0166666666667,2,"A1",0.806,"5","7","A",1
"282",22.1833333333333,2,"A1",0.806,"5","7","A",1
"283",22.35,2,"A1",0.806,"5","7","A",1
"284",22.5166666666667,2,"A1",0.806,"5","7","A",1
"285",22.6833333333333,2,"A1",0.806,"5","7","A",1
"286",22.85,2,"A1",0.806,"5","7","A",1
"287",23.0166666666667,2,"A1",0.806,"5","7","A",1
"288",23.1833333333333,2,"A1",0.806,"5","7","A",1
"289",23.35,2,"A1",0.806,"5","7","A",1
"290",23.5166666666667,2,"A1",0.806,"5","7","A",1
"291",23.6833333333333,2,"A1",0.806,"5","7","A",1
"292",23.85,2,"A1",0.806,"5","7","A",1
"293",24.0166666666667,2,"A1",0.807,"5","7","A",1
"294",24.1833333333333,2,"A1",0.807,"5","7","A",1
"295",24.35,2,"A1",0.807,"5","7","A",1
"296",24.5166666666667,2,"A1",0.807,"5","7","A",1
"297",0.0166666666666667,3,"A1",0.014,"5","7","A",1
"298",0.183333333333333,3,"A1",0.014,"5","7","A",1
"299",0.35,3,"A1",0.015,"5","7","A",1
"300",0.516666666666667,3,"A1",0.017,"5","7","A",1
"301",0.683333333333333,3,"A1",0.021,"5","7","A",1
"302",0.85,3,"A1",0.026,"5","7","A",1
"303",1.01666666666667,3,"A1",0.033,"5","7","A",1
"304",1.18333333333333,3,"A1",0.042,"5","7","A",1
"305",1.35,3,"A1",0.055,"5","7","A",1
"306",1.51666666666667,3,"A1",0.067,"5","7","A",1
"307",1.68333333333333,3,"A1",0.079,"5","7","A",1
"308",1.85,3,"A1",0.093,"5","7","A",1
"309",2.01666666666667,3,"A1",0.111,"5","7","A",1
"310",2.18333333333333,3,"A1",0.124,"5","7","A",1
"311",2.35,3,"A1",0.14,"5","7","A",1
"312",2.51666666666667,3,"A1",0.155,"5","7","A",1
"313",2.68333333333333,3,"A1",0.176,"5","7","A",1
"314",2.85,3,"A1",0.194,"5","7","A",1
"315",3.01666666666667,3,"A1",0.22,"5","7","A",1
"316",3.18333333333333,3,"A1",0.248,"5","7","A",1
"317",3.35,3,"A1",0.278,"5","7","A",1
"318",3.51666666666667,3,"A1",0.318,"5","7","A",1
"319",3.68333333333333,3,"A1",0.355,"5","7","A",1
"320",3.85,3,"A1",0.396,"5","7","A",1
"321",4.01666666666667,3,"A1",0.431,"5","7","A",1
"322",4.18333333333333,3,"A1",0.468,"5","7","A",1
"323",4.35,3,"A1",0.504,"5","7","A",1
"324",4.51666666666667,3,"A1",0.544,"5","7","A",1
"325",4.68333333333333,3,"A1",0.569,"5","7","A",1
"326",4.85,3,"A1",0.596,"5","7","A",1
"327",5.01666666666667,3,"A1",0.621,"5","7","A",1
"328",5.18333333333333,3,"A1",0.648,"5","7","A",1
"329",5.35,3,"A1",0.673,"5","7","A",1
"330",5.51666666666667,3,"A1",0.692,"5","7","A",1
"331",5.68333333333333,3,"A1",0.707,"5","7","A",1
"332",5.85,3,"A1",0.715,"5","7","A",1
"333",6.01666666666667,3,"A1",0.721,"5","7","A",1
"334",6.18333333333333,3,"A1",0.722,"5","7","A",1
"335",6.35,3,"A1",0.726,"5","7","A",1
"336",6.51666666666667,3,"A1",0.735,"5","7","A",1
"337",6.68333333333333,3,"A1",0.739,"5","7","A",1
"338",6.85,3,"A1",0.739,"5","7","A",1
"339",7.01666666666667,3,"A1",0.748,"5","7","A",1
"340",7.18333333333333,3,"A1",0.742,"5","7","A",1
"341",7.35,3,"A1",0.747,"5","7","A",1
"342",7.51666666666667,3,"A1",0.747,"5","7","A",1
"343",7.68333333333333,3,"A1",0.759,"5","7","A",1
"344",7.85,3,"A1",0.759,"5","7","A",1
"345",8.01666666666667,3,"A1",0.76,"5","7","A",1
"346",8.18333333333333,3,"A1",0.763,"5","7","A",1
"347",8.35,3,"A1",0.758,"5","7","A",1
"348",8.51666666666667,3,"A1",0.761,"5","7","A",1
"349",8.68333333333333,3,"A1",0.757,"5","7","A",1
"350",8.85,3,"A1",0.756,"5","7","A",1
"351",9.01666666666667,3,"A1",0.763,"5","7","A",1
"352",9.18333333333333,3,"A1",0.753,"5","7","A",1
"353",9.35,3,"A1",0.761,"5","7","A",1
"354",9.51666666666667,3,"A1",0.767,"5","7","A",1
"355",9.68333333333333,3,"A1",0.77,"5","7","A",1
"356",9.85,3,"A1",0.776,"5","7","A",1
"357",10.0166666666667,3,"A1",0.781,"5","7","A",1
"358",10.1833333333333,3,"A1",0.776,"5","7","A",1
"359",10.35,3,"A1",0.78,"5","7","A",1
"360",10.5166666666667,3,"A1",0.79,"5","7","A",1
"361",10.6833333333333,3,"A1",0.791,"5","7","A",1
"362",10.85,3,"A1",0.789,"5","7","A",1
"363",11.0166666666667,3,"A1",0.793,"5","7","A",1
"364",11.1833333333333,3,"A1",0.793,"5","7","A",1
"365",11.35,3,"A1",0.796,"5","7","A",1
"366",11.5166666666667,3,"A1",0.797,"5","7","A",1
"367",11.6833333333333,3,"A1",0.801,"5","7","A",1
"368",11.85,3,"A1",0.8,"5","7","A",1
"369",12.0166666666667,3,"A1",0.801,"5","7","A",1
"370",12.1833333333333,3,"A1",0.802,"5","7","A",1
"371",12.35,3,"A1",0.803,"5","7","A",1
"372",12.5166666666667,3,"A1",0.804,"5","7","A",1
"373",12.6833333333333,3,"A1",0.805,"5","7","A",1
"374",12.85,3,"A1",0.806,"5","7","A",1
"375",13.0166666666667,3,"A1",0.806,"5","7","A",1
"376",13.1833333333333,3,"A1",0.808,"5","7","A",1
"377",13.35,3,"A1",0.809,"5","7","A",1
"378",13.5166666666667,3,"A1",0.81,"5","7","A",1
"379",13.6833333333333,3,"A1",0.81,"5","7","A",1
"380",13.85,3,"A1",0.811,"5","7","A",1
"381",14.0166666666667,3,"A1",0.812,"5","7","A",1
"382",14.1833333333333,3,"A1",0.812,"5","7","A",1
"383",14.35,3,"A1",0.812,"5","7","A",1
"384",14.5166666666667,3,"A1",0.812,"5","7","A",1
"385",14.6833333333333,3,"A1",0.811,"5","7","A",1
"386",14.85,3,"A1",0.813,"5","7","A",1
"387",15.0166666666667,3,"A1",0.813,"5","7","A",1
"388",15.1833333333333,3,"A1",0.813,"5","7","A",1
"389",15.35,3,"A1",0.812,"5","7","A",1
"390",15.5166666666667,3,"A1",0.812,"5","7","A",1
"391",15.6833333333333,3,"A1",0.812,"5","7","A",1
"392",15.85,3,"A1",0.812,"5","7","A",1
"393",16.0166666666667,3,"A1",0.812,"5","7","A",1
"394",16.1833333333333,3,"A1",0.812,"5","7","A",1
"395",16.35,3,"A1",0.812,"5","7","A",1
"396",16.5166666666667,3,"A1",0.812,"5","7","A",1
"397",16.6833333333333,3,"A1",0.811,"5","7","A",1
"398",16.85,3,"A1",0.811,"5","7","A",1
"399",17.0166666666667,3,"A1",0.811,"5","7","A",1
"400",17.1833333333333,3,"A1",0.81,"5","7","A",1
"401",17.35,3,"A1",0.81,"5","7","A",1
"402",17.5166666666667,3,"A1",0.809,"5","7","A",1
"403",17.6833333333333,3,"A1",0.809,"5","7","A",1
"404",17.85,3,"A1",0.808,"5","7","A",1
"405",18.0166666666667,3,"A1",0.807,"5","7","A",1
"406",18.1833333333333,3,"A1",0.807,"5","7","A",1
"407",18.35,3,"A1",0.806,"5","7","A",1
"408",18.5166666666667,3,"A1",0.804,"5","7","A",1
"409",18.6833333333333,3,"A1",0.804,"5","7","A",1
"410",18.85,3,"A1",0.802,"5","7","A",1
"411",19.0166666666667,3,"A1",0.802,"5","7","A",1
"412",19.1833333333333,3,"A1",0.8,"5","7","A",1
"413",19.35,3,"A1",0.799,"5","7","A",1
"414",19.5166666666667,3,"A1",0.798,"5","7","A",1
"415",19.6833333333333,3,"A1",0.797,"5","7","A",1
"416",19.85,3,"A1",0.796,"5","7","A",1
"417",20.0166666666667,3,"A1",0.796,"5","7","A",1
"418",20.1833333333333,3,"A1",0.795,"5","7","A",1
"419",20.35,3,"A1",0.794,"5","7","A",1
"420",20.5166666666667,3,"A1",0.794,"5","7","A",1
"421",20.6833333333333,3,"A1",0.793,"5","7","A",1
"422",20.85,3,"A1",0.792,"5","7","A",1
"423",21.0166666666667,3,"A1",0.792,"5","7","A",1
"424",21.1833333333333,3,"A1",0.792,"5","7","A",1
"425",21.35,3,"A1",0.792,"5","7","A",1
"426",21.5166666666667,3,"A1",0.792,"5","7","A",1
"427",21.6833333333333,3,"A1",0.792,"5","7","A",1
"428",21.85,3,"A1",0.792,"5","7","A",1
"429",22.0166666666667,3,"A1",0.792,"5","7","A",1
"430",22.1833333333333,3,"A1",0.792,"5","7","A",1
"431",22.35,3,"A1",0.792,"5","7","A",1
"432",22.5166666666667,3,"A1",0.793,"5","7","A",1
"433",22.6833333333333,3,"A1",0.793,"5","7","A",1
"434",22.85,3,"A1",0.793,"5","7","A",1
"435",23.0166666666667,3,"A1",0.793,"5","7","A",1
"436",23.1833333333333,3,"A1",0.794,"5","7","A",1
"437",23.35,3,"A1",0.794,"5","7","A",1
"438",23.5166666666667,3,"A1",0.794,"5","7","A",1
"439",23.6833333333333,3,"A1",0.795,"5","7","A",1
"440",23.85,3,"A1",0.795,"5","7","A",1
"441",24.0166666666667,3,"A1",0.795,"5","7","A",1
"442",24.1833333333333,3,"A1",0.796,"5","7","A",1
"443",24.35,3,"A1",0.796,"5","7","A",1
"444",24.5166666666667,3,"A1",0.796,"5","7","A",1
"445",0.0166666666666667,1,"A2",0.011,"2.5","7","A",2
"446",0.183333333333333,1,"A2",0.011,"2.5","7","A",2
"447",0.35,1,"A2",0.012,"2.5","7","A",2
"448",0.516666666666667,1,"A2",0.014,"2.5","7","A",2
"449",0.683333333333333,1,"A2",0.018,"2.5","7","A",2
"450",0.85,1,"A2",0.023,"2.5","7","A",2
"451",1.01666666666667,1,"A2",0.03,"2.5","7","A",2
"452",1.18333333333333,1,"A2",0.04,"2.5","7","A",2
"453",1.35,1,"A2",0.052,"2.5","7","A",2
"454",1.51666666666667,1,"A2",0.063,"2.5","7","A",2
"455",1.68333333333333,1,"A2",0.075,"2.5","7","A",2
"456",1.85,1,"A2",0.09,"2.5","7","A",2
"457",2.01666666666667,1,"A2",0.1,"2.5","7","A",2
"458",2.18333333333333,1,"A2",0.12,"2.5","7","A",2
"459",2.35,1,"A2",0.133,"2.5","7","A",2
"460",2.51666666666667,1,"A2",0.152,"2.5","7","A",2
"461",2.68333333333333,1,"A2",0.171,"2.5","7","A",2
"462",2.85,1,"A2",0.196,"2.5","7","A",2
"463",3.01666666666667,1,"A2",0.224,"2.5","7","A",2
"464",3.18333333333333,1,"A2",0.25,"2.5","7","A",2
"465",3.35,1,"A2",0.285,"2.5","7","A",2
"466",3.51666666666667,1,"A2",0.32,"2.5","7","A",2
"467",3.68333333333333,1,"A2",0.353,"2.5","7","A",2
"468",3.85,1,"A2",0.392,"2.5","7","A",2
"469",4.01666666666667,1,"A2",0.433,"2.5","7","A",2
"470",4.18333333333333,1,"A2",0.466,"2.5","7","A",2
"471",4.35,1,"A2",0.502,"2.5","7","A",2
"472",4.51666666666667,1,"A2",0.522,"2.5","7","A",2
"473",4.68333333333333,1,"A2",0.556,"2.5","7","A",2
"474",4.85,1,"A2",0.583,"2.5","7","A",2
"475",5.01666666666667,1,"A2",0.609,"2.5","7","A",2
"476",5.18333333333333,1,"A2",0.63,"2.5","7","A",2
"477",5.35,1,"A2",0.649,"2.5","7","A",2
"478",5.51666666666667,1,"A2",0.661,"2.5","7","A",2
"479",5.68333333333333,1,"A2",0.666,"2.5","7","A",2
"480",5.85,1,"A2",0.686,"2.5","7","A",2
"481",6.01666666666667,1,"A2",0.694,"2.5","7","A",2
"482",6.18333333333333,1,"A2",0.701,"2.5","7","A",2
"483",6.35,1,"A2",0.701,"2.5","7","A",2
"484",6.51666666666667,1,"A2",0.705,"2.5","7","A",2
